activity_type,sum,count,score,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,disability,final_result,study_status,withdrawal_status,assessment_engagement_score,submission_timeliness,score_per_weight,module_engagement_rate,repeat_student,performance_by_registration,weighted_engagement,cumulative_score,engagement_consistency,learning_pace,engagement_dropoff,activity_diversity,improvement_rate,id_student,study_method_preference,kmeans_cluster
forumng,4844,1292,72.0,F,East Anglian Region,A Level or Equivalent,80-90%,35-55,0.0,N,Pass,finished,didn't withdraw,12229.75,3.25,12.62847222222222,0.5627323420074349,0.0,-2.4827586206896552,76435.9375,1199.75,229.2343145511639,6.1875,22.93548387096774,8.0,-0.9032258064516128,689164,Offline Content,0
forumng,656,158,81.0,F,Ireland,Lower Than A Level,90-100%,0-35,0.0,N,Fail,finished,didn't withdraw,1055.571428571429,-2.0,52.81818181818182,0.1788440567066521,0.0,-27.0,5277.857142857143,617.0,66.10813652104946,2.7857142857142856,14.461538461538462,7.0,-2.923076923076923,689178,Offline Content,4
forumng,1956,688,76.25,F,Ireland,A Level or Equivalent,40-50%,35-55,0.0,N,Fail,finished,didn't withdraw,2378.875,-5.25,28.062770562770563,0.2333015267175572,0.0,5.865384615384615,38656.71875,1276.25,58.74699717789287,3.9375,4.67741935483871,8.0,-1.2903225806451613,689185,Offline Content,4
homepage,5945,1325,63.6,F,East Midlands Region,Lower Than A Level,50-60%,35-55,0.0,N,Pass,finished,didn't withdraw,16263.0,-4.8,3.3074314574314574,0.6483097055616139,0.0,-1.5142857142857142,325260.0,1112.8,253.3936884465313,5.314285714285714,22.205882352941178,7.0,2.4705882352941178,689187,Informational,0
forumng,12144,4772,88.27966101694915,F,South East Region,A Level or Equivalent,10-20,0-35,0.0,N,Pass,finished,didn't withdraw,6482.610169491525,0.8813559322033898,8.971811705857395,0.3859985638023357,0.0,-2.3243341404358357,90600.84745762713,5197.779661016949,123.00473038441795,1.4745762711864407,4.222222222222222,11.0,-0.1025641025641025,689190,Interactive,5
externalquiz,202,81,65.0,F,South West Region,A Level or Equivalent,80-90%,0-35,0.0,Y,Withdrawn,unfinished,normal withdrawal,444.55555555555554,6.0,10.833333333333334,0.0856658184902459,0.0,-1.625,2222.777777777778,325.0,27.72233355577733,0.0,10.0,9.0,0.0,689198,Offline Content,3
forumng,15092,3268,81.69318181818181,M,Scotland,HE Qualification,80-90%,0-35,0.0,N,Pass,finished,didn't withdraw,12771.90909090909,0.4204545454545454,7.438034261055747,0.637546468401487,0.0,-3.890151515151515,195950.0,3603.340909090909,250.3543695341217,1.6477272727272727,10.137931034482758,9.0,-0.1839080459770115,689217,Collaborative,5
forumng,601,146,82.0,M,Scotland,A Level or Equivalent,70-80%,0-35,0.0,N,Withdrawn,unfinished,late withdrawal,1981.1,-1.0,6.074074074074074,0.2234200743494424,0.0,-2.9285714285714284,24763.75,451.0,79.4543195105772,0.0,24.666666666666668,10.0,0.0,689225,Offline Content,3
forumng,1119,369,73.33333333333333,F,Ireland,Lower Than A Level,80-90%,35-55,0.0,N,Fail,finished,didn't withdraw,1673.571428571429,-0.6666666666666666,36.089466089466086,0.2033805888767721,0.0,4.313725490196079,16735.714285714286,819.6666666666666,53.39301719995122,4.285714285714286,6.25,7.0,-1.95,689228,Offline Content,4
forumng,4155,1055,81.6,F,Ireland,A Level or Equivalent,40-50%,35-55,0.0,N,Pass,finished,didn't withdraw,7683.5,-1.4,23.093867243867244,0.3964694656488549,0.0,20.4,153670.0,1686.2,150.99026755866055,4.55,12.0,8.0,-0.6923076923076923,689230,Informational,4
externalquiz,7176,3420,79.83333333333333,M,South East Region,A Level or Equivalent,40-50%,0-35,0.0,N,Pass,finished,didn't withdraw,13635.333333333334,0.1666666666666666,6.115384615384615,0.5072094995759118,0.0,-1.565359477124183,227255.5555555556,2198.0,113.48088803708548,3.240740740740741,5.132075471698113,9.0,-0.1509433962264151,689231,Collaborative,0
forumng,13008,2768,98.0,F,Scotland,A Level or Equivalent,50-60%,35-55,0.0,N,Pass,finished,didn't withdraw,33335.28571428572,-0.5,11.207774758454107,0.8635156664896443,0.0,-3.2666666666666666,416691.0714285714,2792.75,419.16651992802514,3.2857142857142856,22.527272727272727,7.0,-0.0181818181818181,689246,Collaborative,0
dualpane,16532,3440,93.5,F,Scotland,A Level or Equivalent,90-100%,0-35,0.0,N,Distinction,finished,didn't withdraw,63689.181818181816,3.25,3.82657200811359,1.396755660696181,0.0,-2.125,1592229.5454545454,2106.5,444.5299772054181,3.3181818181818183,26.046511627906977,11.0,-0.1162790697674418,689250,Offline Content,0
forumng,25680,7476,88.66666666666667,M,North Western Region,A Level or Equivalent,10-20,35-55,0.0,Y,Pass,finished,didn't withdraw,19121.166666666668,-69.5,53.29748338081672,0.6629491945477075,0.0,-2.955555555555556,159343.05555555556,6431.0,230.4674483636349,1.2013888888888888,4.5524475524475525,12.0,-0.0349650349650349,689260,Interactive,5
forumng,1980,665,76.8,F,Ireland,Lower Than A Level,0-10%,0-35,0.0,N,Pass,finished,didn't withdraw,1533.875,-2.4,22.710173160173163,0.1889312977099236,0.0,4.517647058823529,30677.5,1583.8,51.716683813015166,4.525,3.9230769230769225,8.0,-0.6666666666666666,689265,Informational,4
forumng,1045,370,67.2,F,Ireland,Lower Than A Level,60-70%,35-55,0.0,N,Pass,finished,didn't withdraw,598.75,2.6,22.18051948051948,0.0997137404580152,0.0,3.952941176470589,11975.0,1389.6,33.46041480577249,4.9,2.641025641025641,8.0,-0.9230769230769232,689267,Informational,4
forumng,22840,4025,71.0,F,Ireland,Lower Than A Level,70-80%,35-55,0.0,N,Pass,finished,didn't withdraw,129197.5,-2.2,22.464646464646464,1.743511450381679,0.0,4.1764705882352935,2583950.0,1825.1,878.6712835240469,3.62,60.46938775510204,10.0,-0.7346938775510204,689274,Informational,0
dataplus,68700,15624,94.33333333333331,M,North Western Region,A Level or Equivalent,70-80%,35-55,0.0,N,Distinction,finished,didn't withdraw,112387.71428571428,-66.58333333333333,56.36740265906933,1.5201805629314922,0.0,-2.5495495495495497,936564.2857142856,7970.0,687.6749125034078,1.011904761904762,15.628742514970062,14.0,0.0,689280,Interactive,2
forumng,5845,2030,64.0,F,West Midlands Region,A Level or Equivalent,20-30%,0-35,0.0,N,Distinction,finished,didn't withdraw,18298.125,-4.0,3.176046176046176,0.5577290076335878,0.0,-1.28,365962.5,1275.6,213.4541549889608,4.95,17.128205128205128,8.0,2.230769230769231,689287,Informational,0
forumng,7644,1852,82.75,M,East Midlands Region,Lower Than A Level,10-20,0-35,0.0,N,Pass,finished,didn't withdraw,23661.11111111111,2.0,3.358519269776876,0.7893432465923172,0.0,-2.3642857142857143,591527.7777777778,1538.25,265.7573544204778,3.6944444444444446,25.485714285714284,9.0,-0.4571428571428571,689288,Offline Content,0
dualpane,4905,1566,75.66666666666667,M,North Region,Lower Than A Level,10-20,0-35,0.0,N,Fail,finished,didn't withdraw,18291.8,2.0,3.339418526031102,0.6078066914498141,0.0,-1.7596899224806202,439003.2,1185.5,189.416481458916,3.333333333333333,19.448275862068964,10.0,-1.3103448275862069,689309,Offline Content,0
forumng,778,266,55.0,F,London Region,Lower Than A Level,30-40%,0-35,0.0,Y,Fail,finished,didn't withdraw,3491.833333333333,3.5,3.7012987012987018,0.2474554707379135,0.0,-1.25,52377.5,355.0,81.17190885940029,5.25,19.818181818181817,6.0,0.9090909090909092,689329,Offline Content,4
glossary,2368,460,55.25,F,West Midlands Region,A Level or Equivalent,20-30%,0-35,0.0,N,Pass,finished,didn't withdraw,3440.75,5.75,2.772546897546897,0.2824427480916031,0.0,-1.5785714285714287,86018.75,918.0,137.61657814611277,4.4375,13.451612903225806,8.0,-0.4193548387096774,689333,Offline Content,4
forumng,7281,1773,85.0,F,North Region,Lower Than A Level,30-40%,0-35,0.0,N,Pass,finished,didn't withdraw,4154.428571428572,-11.77777777777778,85.0,0.4296335634625597,0.0,-21.25,0.0,2750.555555555556,102.08372817253338,0.4761904761904761,5.32258064516129,7.0,-0.4838709677419355,689335,Collaborative,1
externalquiz,498,216,46.66666666666666,F,North Western Region,A Level or Equivalent,0-10%,0-35,0.0,Y,Withdrawn,unfinished,late withdrawal,363.2857142857143,1.6666666666666667,5.378787878787879,0.0905125408942202,0.0,-46.66666666666666,3027.3809523809523,515.0,21.436284326213947,2.238095238095238,3.25,7.0,-0.25,689346,Offline Content,4
dataplus,31212,7572,82.91666666666667,M,South Region,A Level or Equivalent,20-30%,0-35,0.0,N,Pass,finished,didn't withdraw,24090.071428571428,-29.916666666666668,46.226851851851855,0.6906532129580457,0.0,-2.303240740740741,200750.59523809524,6991.333333333333,308.55821067593496,0.7678571428571429,6.73053892215569,14.0,0.0119760479041916,689347,Interactive,2
forumng,6648,1760,93.25,M,London Region,Lower Than A Level,20-30%,0-35,0.0,N,Pass,finished,didn't withdraw,28328.75,-5.75,3.8240365111561863,0.7723048327137546,0.0,-2.1686046511627906,708218.75,1543.25,269.2986110908927,3.96875,27.580645161290324,8.0,-0.3870967741935484,689370,Offline Content,0
forumng,6672,2032,83.5,F,East Midlands Region,Lower Than A Level,30-40%,0-35,0.0,N,Distinction,finished,didn't withdraw,6454.285714285715,-50.75,83.5,0.4429102496016994,0.0,-9.277777777777777,0.0,2396.25,110.26767903135094,1.7142857142857142,6.181818181818182,7.0,-0.4545454545454545,689371,Collaborative,1
forumng,6808,1592,83.25,M,North Western Region,A Level or Equivalent,60-70%,0-35,0.0,N,Pass,finished,didn't withdraw,20236.625,0.0,3.4305273833671404,0.7908921933085502,0.0,-2.25,505915.625,1378.5,232.038789860661,4.15625,24.225806451612904,8.0,-0.3548387096774194,689389,Offline Content,0
homepage,995,220,57.8,F,Ireland,A Level or Equivalent,90-100%,0-35,0.0,N,Fail,finished,didn't withdraw,417.4,2.0,21.823809523809523,0.1519083969465648,0.0,-1.9931034482758616,8348.0,773.2,37.90008795064553,7.32,4.125,5.0,-2.2916666666666665,689397,Informational,4
forumng,21864,3224,63.75,F,Ireland,HE Qualification,0-10%,35-55,0.0,N,Pass,finished,didn't withdraw,26385.555555555555,2.375,7.077415458937199,1.1288723667905822,0.0,-4.903846153846154,329819.44444444444,2326.625,446.48410535877775,2.638888888888889,18.95774647887324,9.0,0.0845070422535211,689399,Collaborative,0
forumng,2916,964,51.0,M,North Western Region,Lower Than A Level,30-40%,35-55,0.0,N,Pass,finished,didn't withdraw,6537.666666666667,-4.75,3.067099567099567,0.3091603053435114,0.0,-1.0408163265306123,106237.08333333331,918.0,120.96374899708002,4.0,11.0,9.0,2.0285714285714285,689406,Offline Content,4
externalquiz,10578,4050,84.5,M,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0.0,N,Pass,finished,didn't withdraw,36058.25,0.5,6.641608391608391,0.8411259541984734,0.0,-2.913793103448276,600970.8333333334,2073.6666666666665,258.8318788120229,3.6458333333333335,16.02127659574468,8.0,-0.2340425531914893,689418,Collaborative,0
forumng,6872,1840,83.0,F,North Western Region,Lower Than A Level,10-20,35-55,0.0,N,Pass,finished,didn't withdraw,5316.142857142857,-35.5,83.0,0.4561869357408391,0.0,-83.0,0.0,2384.125,98.25934409153513,1.5535714285714286,4.6,7.0,-0.1454545454545454,689433,Collaborative,1
forumng,472,224,99.0,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,0.0,N,Withdrawn,unfinished,late withdrawal,584.625,1.5,21.56666666666667,0.1096654275092936,0.0,-4.5,3215.4375,842.0,26.2043253427114,0.6875,5.066666666666666,8.0,-0.1333333333333333,689436,Offline Content,3
forumng,27918,5753,76.0909090909091,F,Scotland,A Level or Equivalent,40-50%,35-55,0.0,N,Fail,finished,didn't withdraw,17790.0,-61.0,45.15656565656565,0.7257649413783243,0.0,-3.458677685950413,121295.45454545454,5466.818181818182,305.2516092702546,0.7062937062937062,7.429577464788732,13.0,-0.1126760563380281,689444,Interactive,2
forumng,5373,1881,40.888888888888886,F,South Region,Lower Than A Level,90-100%,35-55,0.0,Y,Fail,finished,didn't withdraw,3920.0,-30.33333333333333,40.888888888888886,0.3170472650026553,0.0,-2.725925925925926,0.0,1323.5555555555557,76.12520005194934,1.761904761904762,3.225806451612903,7.0,-0.6451612903225806,689485,Collaborative,1
homepage,628,218,91.0,F,East Anglian Region,Lower Than A Level,80-90%,0-35,0.0,N,Fail,finished,didn't withdraw,1672.571428571429,-15.5,53.72727272727273,0.1712104689203926,0.0,-1.8571428571428568,8362.857142857143,687.0,55.5792672230837,3.4285714285714284,10.615384615384617,7.0,-1.3846153846153846,689487,Offline Content,4
homepage,1602,396,82.66666666666667,F,Scotland,A Level or Equivalent,50-60%,0-35,0.0,N,Withdrawn,unfinished,late withdrawal,5905.833333333333,-1.0,36.53391053391053,0.3396946564885497,0.0,-1.9682539682539684,59058.333333333336,789.0,139.48307930270505,5.222222222222222,22.47058823529412,6.0,-0.6470588235294118,689493,Offline Content,4
forumng,191,71,62.0,M,North Region,Lower Than A Level,0-10%,0-35,0.0,N,Withdrawn,unfinished,normal withdrawal,388.8888888888889,1.0,4.592592592592593,0.0788930194134655,0.0,-1.441860465116279,4861.111111111111,310.0,30.256312472679888,0.0,9.0,9.0,0.0,689498,Offline Content,3
forumng,11312,2792,72.75,M,East Midlands Region,Lower Than A Level,70-80%,35-55,0.0,N,Pass,finished,didn't withdraw,13145.142857142857,-48.625,72.75,0.7509293680297399,0.0,-1.6918604651162792,0.0,2086.875,167.73312135651685,1.7142857142857142,8.563636363636364,7.0,-0.6363636363636364,689503,Collaborative,1
forumng,413,187,35.04347826086956,F,Scotland,HE Qualification,0-10%,0-35,0.0,N,Fail,finished,didn't withdraw,199.1304347826087,0.6086956521739131,3.630830039525691,0.0680310969688968,0.0,-1.2685021125800735,1552.9565217391305,351.30434782608694,14.574193446791694,0.3043478260869565,2.0454545454545454,9.0,2.363636363636364,689527,Offline Content,3
forumng,5225,1430,76.4,F,West Midlands Region,Lower Than A Level,60-70%,0-35,0.0,N,Pass,finished,didn't withdraw,9635.777777777776,-0.8,22.74090909090909,0.4431721798134012,0.0,-2.064864864864865,192715.5555555556,1769.0,176.33931936909462,4.022222222222222,12.954545454545457,9.0,-0.6590909090909091,689563,Informational,0
externalquiz,9222,3570,74.16666666666667,F,London Region,A Level or Equivalent,50-60%,0-35,0.0,N,Pass,finished,didn't withdraw,24267.777777777777,-1.3333333333333333,5.622571872571872,0.6518235793044953,0.0,-1.5136054421768708,404462.962962963,2044.6666666666667,212.53391886159417,3.259259259259259,11.962264150943396,9.0,-0.1886792452830188,689574,Collaborative,0
forumng,5139,1701,83.33333333333333,F,East Anglian Region,Lower Than A Level,50-60%,0-35,0.0,N,Pass,finished,didn't withdraw,3798.571428571429,-33.77777777777778,83.33333333333333,0.3032395114179501,0.0,-83.33333333333333,0.0,2680.8888888888887,92.15619879833652,1.1111111111111112,4.548387096774194,7.0,-0.532258064516129,689594,Collaborative,1
forumng,145,69,50.0,M,London Region,Lower Than A Level,10-20,0-35,0.0,N,Fail,finished,didn't withdraw,289.6666666666667,6.0,3.703703703703704,0.0598926063610078,0.0,-1.7241379310344829,3620.8333333333335,250.0,25.467844649893543,0.0,9.75,9.0,0.0,689626,Offline Content,3
forumng,3465,1305,68.88888888888889,F,Scotland,Lower Than A Level,60-70%,0-35,0.0,N,Pass,finished,didn't withdraw,1878.5,-22.77777777777778,68.88888888888889,0.238537794299876,0.0,-7.65432098765432,0.0,1903.0,38.34980504735079,0.0185185185185185,2.056603773584906,6.0,0.2452830188679245,689636,Collaborative,1
homepage,20979,3507,88.71428571428571,F,Yorkshire Region,A Level or Equivalent,70-80%,0-35,0.0,N,Distinction,finished,didn't withdraw,90680.42857142857,4.285714285714286,7.484541062801933,1.5916091343600638,0.0,-6.336734693877551,1269526.0,2224.714285714286,810.2523269533592,2.795918367346939,49.4375,7.0,-0.2291666666666666,689637,Collaborative,0
externalquiz,2976,1446,77.83333333333333,M,South Region,A Level or Equivalent,40-50%,0-35,0.0,N,Distinction,finished,didn't withdraw,3221.5,0.8333333333333334,6.014180264180264,0.2366412213740457,0.0,-2.162037037037037,53691.66666666666,1910.3333333333333,58.11067943011668,3.6458333333333335,3.48936170212766,8.0,-0.2127659574468085,689650,Collaborative,4
forumng,7795,2020,65.8,F,South West Region,Lower Than A Level,70-80%,35-55,0.0,N,Pass,finished,didn't withdraw,18696.2,-3.0,22.335714285714285,0.5950381679389313,0.0,-1.3159999999999998,373924.0,1699.3,248.67421930497505,3.68,17.020408163265305,10.0,-0.9387755102040816,689662,Informational,0
forumng,10760,2080,89.8,F,South West Region,Lower Than A Level,20-30%,0-35,0.0,N,Pass,finished,didn't withdraw,29125.5,-2.2,23.361327561327563,0.8213740458015266,0.0,-1.796,582510.0,2293.7,398.0838799929031,3.8,27.918367346938776,10.0,-0.2040816326530612,689665,Informational,0
forumng,171,67,55.0,F,North Western Region,Lower Than A Level,50-60%,0-35,0.0,N,Fail,finished,didn't withdraw,703.3333333333334,0.0,55.0,0.1059479553903345,0.0,-6.875,0.0,192.5,36.62649314362488,0.0,18.8,6.0,0.0,689711,Offline Content,3
forumng,2985,1010,69.2,F,South West Region,A Level or Equivalent,50-60%,0-35,0.0,Y,Pass,finished,didn't withdraw,2840.0,0.8,22.38217893217893,0.2848282442748092,0.0,-1.6476190476190475,56800.0,1434.2,63.8366053255276,4.65,4.461538461538462,8.0,-1.0,689727,Informational,4
glossary,3159,990,80.88888888888889,M,London Region,A Level or Equivalent,0-10%,0-35,0.0,N,Pass,finished,didn't withdraw,1662.3333333333333,-23.55555555555556,80.88888888888889,0.2174721189591078,0.0,-8.987654320987653,0.0,2250.4444444444443,51.84619852879083,0.6296296296296297,2.5283018867924523,6.0,-0.3773584905660377,689754,Collaborative,1
forumng,19058,5708,67.13559322033899,M,Scotland,Lower Than A Level,80-90%,0-35,0.0,N,Pass,finished,didn't withdraw,14599.49152542373,1.4406779661016949,6.088062359322492,0.60330715054247,0.0,-1.97984230669621,188506.77966101692,3955.101694915254,222.59997257595415,1.5,7.017094017094017,11.0,0.1538461538461538,689759,Interactive,5
forumng,2667,837,70.33333333333333,F,Scotland,A Level or Equivalent,0-10%,0-35,0.0,N,Fail,finished,didn't withdraw,6575.8,17.0,3.0662609871534823,0.3304832713754647,0.0,-3.3492063492063493,157819.2,1095.8333333333333,121.8898174016472,1.5666666666666669,13.689655172413795,10.0,-0.5862068965517241,689763,Offline Content,4
forumng,940,415,71.2,F,London Region,A Level or Equivalent,30-40%,0-35,0.0,N,Pass,finished,didn't withdraw,346.625,6.4,22.252308802308804,0.0896946564885496,0.0,-1.7365853658536587,6932.5,1464.0,20.317984959648754,4.675,1.4102564102564104,8.0,-0.5641025641025641,689768,Informational,4
homepage,10,4,81.0,F,London Region,Lower Than A Level,10-20,0-35,0.0,N,Fail,finished,didn't withdraw,2.5,16.0,52.81818181818182,0.0095419847328244,0.0,-2.793103448275862,12.5,212.0,0.5773502691896257,16.75,0.3333333333333333,2.0,-12.666666666666666,689775,Offline Content,4
forumng,2120,424,48.75,M,South East Region,Lower Than A Level,60-70%,35-55,0.0,N,Withdrawn,unfinished,late withdrawal,2325.4444444444443,0.0,2.058316430020284,0.2189178025609252,0.0,-1.3541666666666667,58136.11111111111,918.75,103.46946486152405,3.6944444444444446,9.571428571428571,9.0,-0.8,689786,Offline Content,4
forumng,2595,585,77.8,F,South East Region,A Level or Equivalent,50-60%,0-35,0.0,N,Pass,finished,didn't withdraw,1937.375,2.6,12.218236714975848,0.241171003717472,0.0,-2.7785714285714285,18211.325,1604.9,112.76414858069124,4.65,9.025641025641026,8.0,-0.4871794871794871,689792,Informational,4
dataplus,104556,20868,85.41666666666667,F,Yorkshire Region,Lower Than A Level,20-30%,0-35,0.0,N,Pass,finished,didn't withdraw,195072.92857142855,-68.66666666666667,51.99133428300095,2.313595326606479,0.0,-9.49074074074074,1625607.738095238,7220.833333333333,966.619811357678,0.8571428571428571,19.79640718562874,14.0,0.0119760479041916,689796,Interactive,2
homepage,98,66,85.0,F,North Western Region,A Level or Equivalent,40-50%,0-35,0.0,N,Withdrawn,unfinished,normal withdrawal,99.0,2.0,53.18181818181817,0.0374045801526717,0.0,-1.7346938775510203,495.0,475.0,9.897249898611006,3.9,2.888888888888889,5.0,-3.333333333333333,689808,Offline Content,6
forumng,218,77,82.0,F,Ireland,A Level or Equivalent,0-10%,0-35,0.0,N,Withdrawn,unfinished,late withdrawal,634.7142857142857,5.0,6.074074074074074,0.1157727031332979,0.0,-2.05,7933.928571428572,328.0,43.89164146481868,0.0,20.666666666666668,7.0,0.0,689827,Offline Content,3
forumng,555,310,60.0,M,South Region,A Level or Equivalent,90-100%,0-35,0.0,N,Pass,finished,didn't withdraw,361.0,8.8,3.1623376623376624,0.0706106870229007,0.0,-2.068965517241379,7220.0,899.8,20.348260961023943,4.9,1.6206896551724137,6.0,2.896551724137931,689828,Informational,4
forumng,27528,6840,77.0,M,West Midlands Region,Lower Than A Level,40-50%,0-35,0.0,Y,Pass,finished,didn't withdraw,26743.272727272728,-54.25,44.46201329534663,0.7752619128083812,0.0,-2.4838709677419355,222860.60606060605,5116.0,329.80476213089963,1.4848484848484849,7.862595419847328,11.0,-0.0534351145038167,689832,Interactive,5
forumng,8352,2286,77.22222222222223,F,Scotland,Lower Than A Level,30-40%,35-55,0.0,Y,Fail,finished,didn't withdraw,6822.142857142857,-40.333333333333336,77.22222222222223,0.4928305894848645,0.0,3.861111111111111,0.0,2491.1111111111118,102.04105977587813,1.5555555555555556,4.629032258064516,7.0,-0.2419354838709677,689838,Collaborative,1
forumng,7511,1624,72.0,M,London Region,Lower Than A Level,10-20,35-55,0.0,N,Fail,finished,didn't withdraw,6927.428571428572,-36.142857142857146,72.0,0.5698353690918747,0.0,-1.8,0.0,1819.4285714285716,114.279810115348,1.4489795918367347,7.1875,7.0,-0.625,689839,Collaborative,1
dualpane,19168,4456,92.75,M,Scotland,A Level or Equivalent,80-90%,35-55,0.0,N,Pass,finished,didn't withdraw,103574.90909090907,-3.5,3.7702839756592295,1.6194660358229134,0.0,-10.305555555555555,2589372.727272727,2087.5,544.5977005011318,3.0681818181818183,36.02325581395349,11.0,0.0,689840,Offline Content,0
forumng,51236,14268,87.65686274509804,M,South West Region,A Level or Equivalent,20-30%,0-35,0.0,N,Distinction,finished,didn't withdraw,34290.490196078434,-25.215686274509803,37.04561127869952,0.9336686347401414,0.0,-3.652369281045752,306393.6274509804,9105.289215686274,305.41809331811004,0.8676470588235294,4.955665024630542,12.0,0.0197044334975369,689855,Interactive,5
forumng,6984,1791,78.44444444444444,F,London Region,A Level or Equivalent,60-70%,35-55,0.0,N,Pass,finished,didn't withdraw,5864.0,-32.55555555555556,78.44444444444444,0.4121083377588954,0.0,-11.206349206349206,0.0,2527.1111111111118,137.04094715871125,1.1904761904761905,6.806451612903226,7.0,-0.1935483870967742,689878,Collaborative,1
forumng,1386,432,47.0,F,South Region,HE Qualification,70-80%,35-55,0.0,N,Withdrawn,unfinished,late withdrawal,3129.75,-4.666666666666667,3.6378066378066376,0.2204198473282442,0.0,-0.9591836734693876,31297.5,566.1666666666666,89.49240919959539,3.583333333333333,12.17391304347826,8.0,2.782608695652174,689896,Offline Content,4
externalquiz,672,258,79.33333333333333,F,Scotland,A Level or Equivalent,80-90%,35-55,0.0,N,Withdrawn,unfinished,late withdrawal,478.875,1.6666666666666667,9.484848484848484,0.1068702290076335,0.0,-1.8449612403100772,3990.625,1000.6666666666666,30.104166980091264,1.9583333333333333,3.739130434782609,8.0,-1.173913043478261,689900,Offline Content,4
externalquiz,19176,8118,55.66666666666666,F,Yorkshire Region,Lower Than A Level,0-10%,35-55,0.0,N,Pass,finished,didn't withdraw,94885.33333333331,0.6666666666666666,4.258352758352758,1.3553859202714165,0.0,-1.3253968253968254,1581422.2222222222,1532.1666666666667,367.0653978370996,3.3703703703703702,22.0377358490566,9.0,0.0566037735849056,689921,Collaborative,0
forumng,20424,5520,79.33333333333333,M,East Midlands Region,Lower Than A Level,30-40%,0-35,0.0,N,Pass,finished,didn't withdraw,13124.0,-79.41666666666667,49.57312440645774,0.6327137546468402,0.0,-2.144144144144144,109366.66666666669,4823.583333333333,227.5616307691596,1.6,6.168067226890757,10.0,-0.5126050420168067,689924,Collaborative,5
forumng,549,183,64.66666666666667,F,East Midlands Region,Lower Than A Level,30-40%,0-35,0.0,N,Withdrawn,unfinished,late withdrawal,439.0,-0.6666666666666666,35.51803751803752,0.0997818974918211,0.0,-2.229885057471264,4390.0,729.3333333333334,27.83933496742642,4.523809523809524,3.6000000000000005,7.0,-2.7,689925,Offline Content,4
homepage,2330,580,63.2,F,East Midlands Region,A Level or Equivalent,30-40%,0-35,0.0,N,Pass,finished,didn't withdraw,4520.4,0.4,3.3334776334776337,0.3557251908396946,0.0,-2.872727272727273,90408.0,791.2,113.57706634704032,7.4,12.375,5.0,3.541666666666666,689936,Informational,4
externalquiz,1445,835,72.8,M,Scotland,HE Qualification,90-100%,0-35,0.0,N,Pass,finished,didn't withdraw,1364.0,-0.4,6.5062937062937065,0.1575790621592148,0.0,-1.967567567567568,20460.0,1327.0,27.38459359542432,5.057142857142857,2.2058823529411766,7.0,-1.088235294117647,689956,Informational,4
forumng,3775,1125,68.0,F,Ireland,Lower Than A Level,50-60%,0-35,0.0,N,Pass,finished,didn't withdraw,6168.875,-0.8,22.329004329004327,0.3602099236641221,0.0,-17.0,123377.5,1410.0,142.09056113656024,4.6,11.58974358974359,8.0,-1.0256410256410255,689975,Informational,4
forumng,9260,1900,90.75,M,South West Region,Lower Than A Level,30-40%,0-35,0.0,N,Distinction,finished,didn't withdraw,26596.11111111111,-1.25,3.664807302231237,0.956216439487815,0.0,-2.452702702702703,664902.7777777778,1677.75,280.3971786195035,3.75,24.714285714285715,9.0,0.1142857142857142,689983,Offline Content,0
externalquiz,8838,3936,84.5,M,North Region,A Level or Equivalent,40-50%,0-35,0.0,Y,Distinction,finished,didn't withdraw,30639.444444444445,-2.0,6.65909090909091,0.6246819338422391,0.0,-1.797872340425532,510657.4074074074,2329.6666666666665,239.0116441467567,3.203703703703704,14.58490566037736,9.0,-0.1886792452830188,689990,Collaborative,0
forumng,3260,1165,70.4,M,Ireland,Lower Than A Level,60-70%,0-35,0.0,N,Pass,finished,didn't withdraw,5725.428571428572,3.2,22.257503607503608,0.3555070883315158,0.0,-7.04,114508.57142857143,1269.2,87.49021553937361,5.2,7.470588235294119,7.0,-0.1470588235294117,690003,Informational,4
forumng,3164,1024,87.0,M,Yorkshire Region,HE Qualification,50-60%,0-35,0.0,N,Pass,finished,didn't withdraw,5125.888888888889,-1.25,3.559837728194726,0.3267244940107393,0.0,-3.625,128147.22222222222,1613.25,100.22539677511962,3.6944444444444446,8.085714285714285,9.0,-0.2285714285714285,690016,Offline Content,4
forumng,5592,1648,95.0,F,North Western Region,A Level or Equivalent,40-50%,0-35,0.0,Y,Pass,finished,didn't withdraw,5308.5,-34.0,95.0,0.433085501858736,0.0,-7.3076923076923075,0.0,2339.375,110.54949791546638,0.9791666666666666,6.893617021276595,6.0,-0.2127659574468085,690029,Collaborative,1
forumng,7184,1832,88.375,M,Ireland,Lower Than A Level,0-10%,0-35,0.0,N,Pass,finished,didn't withdraw,9078.0,-40.375,88.375,0.5563816604708798,0.0,-5.891666666666667,0.0,2194.5,178.70424078280533,1.5416666666666667,10.97872340425532,6.0,-0.6382978723404256,690044,Collaborative,1
forumng,3624,774,73.5,M,South West Region,HE Qualification,60-70%,0-35,0.0,N,Withdrawn,unfinished,late withdrawal,2973.0,1.1666666666666667,9.162842190016102,0.3742255266418835,0.0,-4.59375,34685.0,1363.0,121.9325340388809,3.8055555555555554,9.857142857142858,6.0,-0.2857142857142857,690046,Resource-Based,4
